,Category_ID,Title,Description,Address,Coordinates,Status_value,Status_label,Url
381,56,"Piața Mărășești 9, Târgu Mureș, judetul: Mures",Din cauza tufisurilor care au crescut enorm nu este vizibilitate cand doresti sa virezi stanga si trebuie sa acorzi prioritate celor care vin din sens opus pe drumul cu prioritate.,"Romania, Mures, Târgu Mureș, Piața Mărășești 9","46.5522056204852, 24.563283920288086",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/piata-marasesti-9-targu-mures-mures/
382,57,"1 decembrie 1918 85, Târgu Mureș, judetul: Mures",Iluminatul stradal nu functioneaza de cateva zile la intersectia de la 'Rapid'. Se poate repara?,"Romania, Mures, Târgu Mureș, 1 decembrie 1918 85","46.53889239999999, 24.567755199999965",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/1-decembrie-1918-85-targu-mures-mures/
383,50,"1 Decembrie 1918, nr.251, Târgu Mureș, judetul: Mures","Barul de la parterul blocului nr.251 vinde tigari la fir tinerilor sub 18 ani care zilnic se aduna acolo de dimineata si blocheaza accesul locatarilor in bloc, lasa gunoaie in urma lor si deranjeaza ordinea si linistea publica.","Romania, Mures, Târgu Mureș, 1 Decembrie 1918, nr.251","46.533446, 24.58845599999995",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/1-decembrie-1918-nr-251-targu-mures-mures/
384,57,"Strada Banat 35, Târgu Mureș, judetul: Mures","La intrarea pe str Banat s-au făcut lucrări de schimbare a conductelor circa acum 2 luni, iar drumul este în continuare spart, neasfaltat si plin de pietre.","Romania, Mures, Târgu Mureș, Strada Banat 35","46.53222191439396, 24.582209587097168",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-banat-35-targu-mures-mures/
385,57,"Strada Transilvania, Târgu Mureș 547176, judetul: Mures","in urma lucrarilor de modernizare retea apa potabila nu s-a refacut corespunzator zona cu pavaz de legatura dintre str. transilvaniei si str. muntenia. Pamantul s-a lasat si pavajul sare afara. Extrem de mult pamant ajunge pe carosabil in urma ploilor, rezultat din santurile sapate in zona str. transilvaniei-banat.","Romania, Mures, Târgu Mureș 547176, Strada Transilvania","46.53166096571465, 24.575514793395996",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-transilvania-targu-mures-547176-mures/
386,57,"Negoiului, Târgu Mureș, judetul: Mures",Strada Negoiului a fost asfaltat anul trecut si sunt deja crapaturi in 3 4 locuri este inca in garantie beneficiarul ar trebui sa remedieze Multumim,"Romania, Mures, Târgu Mureș, Negoiului","46.54004399999999, 24.58518749999996",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/negoiului-targu-mures-mures/
387,57,"pandurilor nr 50, Târgu Mureș, judetul: Mures","in fata magazinului Profi de mai bine de 5 ani este o denivelare in pavaj care se mareste pe zi ce trece. deabia se mai poate face intrarea in parcarea blocurilor 52,54 56.","Romania, Mures, Târgu Mureș, pandurilor nr 50","46.5331954, 24.573727100000042",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/pandurilor-nr-50-targu-mures-mures/
388,52,"Strada Mureșului 7, Târgu Mureș, judetul: Mures","Se pescuiește în continuare foarte mult pe Mureș, deși legislația interzice pescuitul la mai puțin de 500 de metri de baraj. Unii pescari vin și cu câte 2-3 lansete.","Romania, Mures, Târgu Mureș, Strada Mureșului 7","46.558712759106065, 24.56047296524048",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-muresului-7-targu-mures-mures-3/
389,52,"str. Libertatii nr. 120, Târgu Mureș, judetul: Mures","Desi Statia Meteorologica apartine de Ministerul Mediului, deci ar trebui sa PROTEJEZE mediul, angajatii sunt nevoiti sa ARDA gunoiul, fiindca Administratia Nationala de Meteorologie nu este in stare sa incheie un contract cu Salubriservul, desi conform legii orice societate este obligata sa aiba contract cu o firma de salubrizare pentru colectarea gunoiului.","Romania, Mures, Târgu Mureș, str. Libertatii nr. 120","46.5357646, 24.537968800000044",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/str-libertatii-nr-120-targu-mures-mures/
390,57,"Koos Ferencz 3, Târgu Mureș, judetul: Mures","Str.Koos Ferentari 3, la intrarea în piața, gropi în asfalt după o ploaie se stropesc toate mașinile locatarilor din zonă!","Romania, Mures, Târgu Mureș, Koos Ferencz 3","46.527555, 24.55595399999993",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/koos-ferencz-3-targu-mures-mures/
391,49,"Strada Bartók Béla 8, Târgu Mureș, judetul: Mures","Tronsonul străzii care trece prin spatele luxorul-ui este extrem de degradat. Având în vedere ca acest tronson este foarte tranzitat zilnic, mai ales în căutarea unui loc de parcare, și totodată este relativ scurt, ar putea fi programat pentru reabilitare sau măcar sa fie astupate gropile.","Romania, Mures, Târgu Mureș, Strada Bartók Béla 8","46.5461109269924, 24.559303522109985",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-bartok-bela-8-targu-mures-mures/
392,44,"Transilvania, Târgu Mureș, judetul: Mures",Tomberoanele de pe strada Transilvania sunt un focar de infectie din cauza tiganilor care noapte de noapte le golesc si imprastie.Propun montarea de urgenta a tomberoanelor subterane.,"Romania, Mures, Târgu Mureș, Transilvania","46.53179799999999, 24.576626199999964",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/transilvania-targu-mures-mures/
393,57,"Strada Dealului 32, Târgu Mureș, judetul: Mures",O strada supra aglomerata de camioanele care fac transport agabaritic .misca toate casele cand trec pe acolo.plus strada abandonata dupa lucrarile de apa si gaz nerefacuta e o situatie dupa bombardamentele de la hiroshima si nagasaki.va multumim pt ceea ce ne oferiti si va rugam sa ne mariti taxele.propunere limita de tonaj plus reabilitare drum trotuare santuri.,"Romania, Mures, Târgu Mureș, Strada Dealului 32","46.514135783278455, 24.533629417419434",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-dealului-32-targu-mures-mures/
394,57,"Calea Sighișoarei, Târgu Mureș 547176, judetul: Mures","desi a fost deja semnalat lipsa semaforizarii si este si decizie luata in acest sens, au trecut 10 luni de atunci si tot nu este amplasat nimic, trecerea drumului se realizeaza tot in conditii nesigure","Romania, Mures, Târgu Mureș 547176, Calea Sighișoarei","46.5278670291296, 24.560322761535645",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/calea-sighisoarei-targu-mures-547176-mures/
395,57,"Strada Viile Dealului Mic, Târgu Mureș 540417, judetul: Mures","strada a fost sparta de nenumarate ori,sau schimbat tevile de gaz,asfaltul este intr-o stare deplorabila,nu se poate circula normal,plic cu gropi","Romania, Mures, Târgu Mureș 540417, Strada Viile Dealului Mic","46.52742413988173, 24.56043004989624",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-viile-dealului-mic-targu-mures-540417-mures-3/
396,57,"Salcamilor 3, Târgu Mureș, judetul: Mures","Se circula cu viteza foarte mare, si desi un sens este blocat aproape tot timpul de masini parcate (care sunt destul de multe pentru cate case sunt in zona), se circula pe ambele sensuri destul de greu (tot timpul un sens trebuie sa se opreasca sa lase pe celalalt sens sa treaca) iar strada este destul de ingusta.","Romania, Mures, Târgu Mureș, Salcamilor 3","46.5407269, 24.542525999999953",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/salcamilor-3-targu-mures-mures/
397,56,"Strada Verii 36, Târgu Mureș, judetul: Mures","Pe strada Verii, de curand s a introdus stationarea interzisa si de atunci cei care nu au posibilitatea sa introduca autoturismele in curte/garaj sunt nevoiti sa parcheze departe de casa unde nu au posibilitatea sa supraveghezel autoturismul respectiv!","Romania, Mures, Târgu Mureș, Strada Verii 36","46.545343507876105, 24.580793380737305",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-verii-36-targu-mures-mures/
398,56,"Strada Căprioarei 1, Târgu Mureș, judetul: Mures","Stratul de asfat reabilitat de mult, sunt gropi mai mare decat 1m2 in care se aduna apa.","Romania, Mures, Târgu Mureș, Strada Căprioarei 1","46.5577684599361, 24.566835165023804",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-caprioarei-1-targu-mures-mures/
399,56,"Calea Sighișoarei 1, Târgu Mureș, judetul: Mures","Nu se poate vira la stanga, trebuie mers mult pana se poate intoarce, este periculos oameni se intorc la spalatorie","Romania, Mures, Târgu Mureș, Calea Sighișoarei 1","46.53225881870924, 24.56616997718811",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/calea-sighisoarei-1-targu-mures-mures/
400,56,"Strada Lăcrămioarei, Târgu Mureș, judetul: Mures","Strada destinata pietoniilor, dar unii intra cu masina","Romania, Mures, Târgu Mureș, Strada Lăcrămioarei","46.55688316555257, 24.56863760948181",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-lacramioarei-targu-mures-mures/
401,44,"Serafim Duicu, Târgu Mureș, judetul: Mures","Strada Serafim Duicu, infiintata in 2007, prin HCL, domeniu public, municipiul Tg. Mures. Desi beneficiaza de apa de la operatorul Aquaserv, partea de canalizare este pasata ca responsabilitate intre operatorul Matrixcomp - la Santanei de Mures si Aquaserv - al Tg. Muresului. Lucrarile de intretinere ale statiei de pompare sunt efectuate exclusiv de catre familiile care locuiesc pe aceasta strada. Lucrarile de intretinere ale drumului de acces pe strada ( domeniul public al municipiului) sunt suportate tot de catre locatari, in regie proprie, fara ca primaria sa-si dea nici cel mai mic concurd ( noi aducem piatra, noi aducem utilaje care sa o aranjaze, taseseze, etc). Nu e deloc normal, ca dupa 10 ani de cand s-a infiintat aceasta strada, ea sa nu beneficieze de un minim decent de utilitati publice ( canal, asfalt). Va multumesc.","Romania, Mures, Târgu Mureș, Serafim Duicu","46.57209719999999, 24.54573049999999",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/serafim-duicu-targu-mures-mures/
402,57,"Strada Mărăști 10, Târgu Mureș, judetul: Mures",Trotuarele de foarte proastã calitate+ drumul.,"Romania, Mures, Târgu Mureș, Strada Mărăști 10","46.55053813312865, 24.562575817108154",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-marasti-10-targu-mures-mures/
403,44,"Serafim Duicu, Târgu Mureș, judetul: Mures","Lipsa totala a mijoacelor de transport in comun, si anume: - liniile orasenesti at de linie la ""Foto"", limita orasului este cu mult mai departe de acel loc, zonele rezidentiale din aceasta zona - Serafim Duicu, Hagi Stroian, Marului - sunt in continua dezvoltare. Copii nu au cu ce merge sau sa vina de la scoala. Liniile care vin din afara orasului (din comunele limitrofe) au interdictie de a opri in oras. In aceasta zona exista posibilitati extrem de reduse de a folosi mijloace de transport in comun, nu intelegem de ce autobuzele de oras nu au capatul de linie in capatul orasului !?. Se pot identifica foarte usor noi statii de autobuz orasenesti pe Calea Voinicenilor pana spre Bardesti ( unde se afla si placuta de iesire din oras). Va multumesc.","Romania, Mures, Târgu Mureș, Serafim Duicu","46.57209719999999, 24.54573049999999",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/serafim-duicu-targu-mures-mures-3/
404,56,"Serafim Duicu, Târgu Mureș, judetul: Mures","Lipsa trecere pietoni in zona intesectiei Serafim Duicu cu Voinicenilor. S-a infiintat si un magazin iar traficul pietonal este periclitat de lipsa acesteia. De asemenea ar fi extrem de util ca aceasta trecere de pietoni sa fie prevazuta cu denivelari, deoare ce aceata portiune de pe Calea Voinicenilor se circula cu viteze mari.","Romania, Mures, Târgu Mureș, Serafim Duicu","46.57209719999999, 24.54573049999999",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/serafim-duicu-targu-mures-mures-2/
405,53,"Strada Luntrașilor, Târgu Mureș, judetul: Mures",Ce firmă are contract pentru a asigura primul ajutor in complexul WEEKEND si sub ce formă a fost atribuit contractul.,"Romania, Mures, Târgu Mureș, Strada Luntrașilor","46.56116195460338, 24.573068618774414",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-luntrasilor-targu-mures-mures/
406,49,"Strada Prieteniei 9, Târgu Mureș, judetul: Mures","Pe malul Poclosului chiar vizavi cu biserica , langa vechea termocentrala este o banca stricata.","Romania, Mures, Târgu Mureș, Strada Prieteniei 9","46.53837720742565, 24.582703113555908",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-prieteniei-9-targu-mures-mures/
407,57,"Strada Negoiului 15, Târgu Mureș, judetul: Mures","Pe sensul de mers dinspre Cutezantei spre Papiu Ilarian, in curba la dreapta de pe strada Negoiului este un canal adanc pe marginea carosabilului. Cand vin masini pe contrasens este aproape imposibil sa eviti canalul. Va rugam sa ridicati canalul la nivelul carosabilului.","Romania, Mures, Târgu Mureș, Strada Negoiului 15","46.539838433506375, 24.57738161087036",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-negoiului-15-targu-mures-mures/
408,56,"Strada Predeal 124, Târgu Mureș, judetul: Mures","La intersectia strazilor Predeal, Substejaris si Moldovei este de mult timp o groapa in asfalt (la intrarea pe strada Moldovei catre gradinita)","Romania, Mures, Târgu Mureș, Strada Predeal 124","46.53550630025133, 24.57413077354431",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-predeal-124-targu-mures-mures/
409,44,"Rovinari, 18, Târgu Mureș, judetul: Mures","Vă rog să verificați legalitatea construirii unei biserici de lemn de pe strada Rovinari în apropierea numărului 18. Acea Biserică a fost construita în anul 2016, pe un spațiu unde mai demult era amenajat un teren de handbal. Pentru construirea bisericii au fost folosite bordurile care s-au amplasat în 2012 din bani publici. În luna mai 2017 biserica a fost împrejmuită cu un gard delimitând astfel o suprafață din domeniul public ca și domeniu privat al bisericii. Vă rog să-mi comunicați actele care au autorizat construirea acestei biserici, precum și punerea în posesie a terenului delimitat de gardul construit. Vă mulțumesc.","Romania, Mures, Târgu Mureș, Rovinari, 18","46.544557, 24.53807800000004",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/rovinari-18-targu-mures-mures-2/
410,44,"Strada Budiului 13, Târgu Mureș, judetul: Mures","Ca urmare a răspunsului a domnului Moldovan Florin despre starea dezastruoasă a parcului de lângă Clinica de Boli Infecțioase nr. 1 înregistrat cu numărul 51642/1328/SADPP la Primăria, în numele locuitorilor din zonă pun întrebarea: Potrivit bugetului pentru anul 2017 ce planuri aveți pentru reabilitarea parcului?","Romania, Mures, Târgu Mureș, Strada Budiului 13","46.53101143895307, 24.55043077468872",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/strada-budiului-13-targu-mures-mures/
411,44,"Bulevardul 1848 89, Târgu Mureș, judetul: Mures",Becurile din cele două stâlpuri de iluminat din părculețul în fața izvorului de jos din intersecția străzilor Budiului și 1848 nu funcționează/nu sunt aprinse în timp de noapte. Zona se află într-un întuneric constant.,"Romania, Mures, Târgu Mureș, Bulevardul 1848 89","46.52764558495707, 24.551632404327393",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/bulevardul-1848-89-targu-mures-mures/
412,49,"Bulevardul Pandurilor 70, Târgu Mureș 540487, judetul: Mures","In urma lucrarilor interminabile efectuate de societatea Hidroconstructia Ardeal, de schimbare a conductelor din zona strazilor Banat, Pandurilor, Muntenia, Transilvaniei au ramas in urma balastul, nenumaratele santuri neastupate sau astupate partial, doar cu o cuvertura de ciment, praful si noroiul care dupa orice ploaie transforma zona intr-un santier in toata regula. Acest fapt este cu atat mai nociv cu cat praful afecteaza in special sanatatea copiilor nevoiti a se juca in acest peisaj sumbru. Prin doar cateva din imaginile atasate dorim sa va facem cunoscuta calitatea deplorabila de reabilitare a covorului asfaltic, a pavajelor si a zonei verzi afectate de lucrarile Hidroconstructia . Au trecut 8 luni de la demararea lucrarilor (Octombrie 2016) si nici in acest moment nu pare nimeni sa grabeasca finalizarea lor spre disperarea multora din locatarii zonei. Solicitam reprezentantilor Primariei Tg Mures a se deplasa in zona si a lua masurile necesare pentru a grabi finalizarea lucrarii si readucerea mediului ambiental la un nivel acceptabil sanatatii populatiei din zona.","Romania, Mures, Târgu Mureș 540487, Bulevardul Pandurilor 70","46.53267952613071, 24.5774245262146",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/bulevardul-pandurilor-70-targu-mures-540487-mures/
